Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
0.5513970851898193	0	18.142857142857142	9.03846654864753	47.0	9.0	18.142857142857142	9.03846654864753	1016	1016	0.029819863	0.01665819
0.7605254650115967	1	18.125	8.218147384208404	51.0	9.0	18.125	8.218147384208404	1015	2031	0.011571849	0.00096515246
0.9576621055603027	2	21.041666666666668	9.192293722944719	44.0	10.0	21.041666666666668	9.192293722944719	1010	3041	-0.00018554607	-0.010249944
1.163804531097412	3	27.27027027027027	14.255674353684757	74.0	11.0	27.27027027027027	14.255674353684757	1009	4050	-0.0040318873	-0.011334085
1.3619399070739746	4	24.11904761904762	11.735583620020536	63.0	9.0	24.11904761904762	11.735583620020536	1013	5063	-0.011055041	-0.01933546
1.5430665016174316	5	27.216216216216218	15.57568294478588	82.0	10.0	27.216216216216218	15.57568294478588	1007	6070	-0.010105824	-0.016280942
1.728194236755371	6	30.147058823529413	20.18172200567104	129.0	12.0	30.147058823529413	20.18172200567104	1025	7095	-0.0014291361	-0.0028498657
1.9413409233093262	7	29.529411764705884	15.066978490409078	75.0	11.0	29.529411764705884	15.066978490409078	1004	8099	-0.01188118	-0.017157217
2.125469207763672	8	31.5625	13.679221240626237	66.0	11.0	31.5625	13.679221240626237	1010	9109	-0.006271953	-0.010021985
2.3145995140075684	9	41.8	22.20090088262186	93.0	10.0	41.8	22.20090088262186	1045	10154	-0.008140716	-0.010771163
2.505732297897339	10	41.84	26.24603589115888	154.0	18.0	41.84	26.24603589115888	1046	11200	-0.0043606185	-0.0057457383
2.735891342163086	11	40.96153846153846	18.84446617247206	92.0	15.0	40.96153846153846	18.84446617247206	1065	12265	-0.012712645	-0.015322774
2.9600467681884766	12	42.583333333333336	18.88543677605107	104.0	17.0	42.583333333333336	18.88543677605107	1022	13287	-0.0024724978	-0.00390717
3.1401708126068115	13	47.95238095238095	25.248245937143718	117.0	13.0	47.95238095238095	25.248245937143718	1007	14294	-0.001898136	-0.0028592187
3.3313028812408447	14	42.541666666666664	16.40624669312136	81.0	20.0	42.541666666666664	16.40624669312136	1021	15315	-0.011232125	-0.013171959
3.5224342346191406	15	50.19047619047619	25.1388885756881	116.0	16.0	50.19047619047619	25.1388885756881	1054	16369	-0.019862277	-0.022352595
3.705562114715576	16	48.61904761904762	17.9110931055541	79.0	19.0	48.61904761904762	17.9110931055541	1021	17390	-0.016992182	-0.018784823
3.887688159942627	17	46.04545454545455	15.595679100685878	77.0	22.0	46.04545454545455	15.595679100685878	1013	18403	-0.00042957944	-0.00078170013
4.0728161334991455	18	55.94444444444444	17.65871589084496	88.0	23.0	55.94444444444444	17.65871589084496	1007	19410	-0.008573242	-0.009830958
4.258944511413574	19	47.09090909090909	14.801440626780192	87.0	29.0	47.09090909090909	14.801440626780192	1036	20446	-0.0059092413	-0.0071079656
4.4500768184661865	20	45.63636363636363	19.797946299703675	100.0	24.0	45.63636363636363	19.797946299703675	1004	21450	-0.011605256	-0.013344026
4.6402082443237305	21	51.7	28.574639105332547	133.0	25.0	51.7	28.574639105332547	1034	22484	-0.0020019838	-0.002754434
4.824334383010864	22	46.63636363636363	14.284592636013794	83.0	26.0	46.63636363636363	14.284592636013794	1026	23510	-0.011792021	-0.013087708
5.010463714599609	23	57.833333333333336	19.35702571275981	95.0	26.0	57.833333333333336	19.35702571275981	1041	24551	0.005492859	0.0054325433
5.226613521575928	24	52.25	20.39822296181704	103.0	15.0	52.25	20.39822296181704	1045	25596	-0.0053106034	-0.0060236203
5.518815279006958	25	53.78947368421053	20.004154693116867	92.0	28.0	53.78947368421053	20.004154693116867	1022	26618	-0.010865272	-0.011902851
5.884068727493286	26	66.0	40.52159917870962	200.0	32.0	66.0	40.52159917870962	1188	27806	-0.020424776	-0.021739252
6.0932135581970215	27	59.470588235294116	23.529999992647237	99.0	29.0	59.470588235294116	23.529999992647237	1011	28817	0.0010715595	0.00068289187
6.275337219238281	28	59.8235294117647	26.828946821357945	138.0	29.0	59.8235294117647	26.828946821357945	1017	29834	0.0034885458	0.0034623812
6.468472480773926	29	56.5	14.380735570740306	95.0	35.0	56.5	14.380735570740306	1017	30851	0.0027596997	0.0017748291
6.649597883224487	30	56.611111111111114	22.010449258095797	109.0	16.0	56.611111111111114	22.010449258095797	1019	31870	0.014093879	0.014217529
