Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
1.4309980869293213	0	8.706896551724139	5.6370346223990895	36.0	3.0	8.706896551724139	5.6370346223990895	1010	1010	-0.05048147	-2.1565554
1.9253559112548828	1	15.134328358208956	5.622172317158438	32.0	7.0	15.134328358208956	5.622172317158438	1014	2024	-0.0003183062	-0.07699338
2.3446483612060547	2	17.596491228070175	11.76056396953403	66.0	6.0	17.596491228070175	11.76056396953403	1003	3027	-0.0066759572	-0.0033959625
2.774967670440674	3	13.81081081081081	8.021383037174594	45.0	4.0	13.81081081081081	8.021383037174594	1022	4049	-0.028188936	-0.06301774
3.2022666931152344	4	10.806451612903226	5.275747033718327	29.0	4.0	10.806451612903226	5.275747033718327	1005	5054	-0.01488301	0.016278327
3.6595959663391113	5	11.054347826086957	6.097690458074702	35.0	3.0	11.054347826086957	6.097690458074702	1017	6071	-0.01740624	-0.037025712
4.084886074066162	6	9.673076923076923	5.5926502381599486	31.0	3.0	9.673076923076923	5.5926502381599486	1006	7077	-0.01975049	-0.052480325
4.504192590713501	7	13.090909090909092	7.554446214985727	54.0	3.0	13.090909090909092	7.554446214985727	1008	8085	-0.0470388	-0.072446354
4.92348051071167	8	11.86046511627907	5.67155856249875	27.0	4.0	11.86046511627907	5.67155856249875	1020	9105	-0.026932526	-0.16959044
5.330768346786499	9	15.523076923076923	8.359439974447483	40.0	5.0	15.523076923076923	8.359439974447483	1009	10114	-0.032726396	-0.21098524
5.708036422729492	10	40.96	15.69325969962901	86.0	9.0	40.96	15.69325969962901	1024	11138	0.01886569	-0.29946595
6.10131573677063	11	95.54545454545455	17.025988885250136	126.0	70.0	95.54545454545455	17.025988885250136	1051	12189	0.01595098	-0.36626244
6.501601934432983	12	31.0	17.10041644008246	79.0	7.0	31.0	17.10041644008246	1023	13212	-0.011727453	0.022259414
6.92191481590271	13	16.161290322580644	11.424638835806409	47.0	6.0	16.161290322580644	11.424638835806409	1002	14214	-0.0030658313	-0.04517497
7.3421971797943115	14	28.52777777777778	13.817231816168114	46.0	4.0	28.52777777777778	13.817231816168114	1027	15241	-0.031295218	-0.86714786
7.7364795207977295	15	54.78947368421053	3.763801932374973	63.0	48.0	54.78947368421053	3.763801932374973	1041	16282	9.1816575e-05	-3.1375172
8.130759477615356	16	71.85714285714286	1.3014905113063284	75.0	70.0	71.85714285714286	1.3014905113063284	1006	17288	-0.034638274	-9.8007965
8.629145860671997	17	5.2408376963350785	1.7106403472797225	9.0	3.0	5.2408376963350785	1.7106403472797225	1001	18289	-0.027544029	-3.686636
9.073449611663818	18	10.202020202020202	2.6245915429393287	17.0	6.0	10.202020202020202	2.6245915429393287	1010	19299	-0.0102847265	-16.493788
9.461756467819214	19	92.0	1.651445647689541	94.0	88.0	92.0	1.651445647689541	1012	20311	0.03252787	-1.0758442
9.863018989562988	20	14.720588235294118	11.551477608864456	63.0	2.0	14.720588235294118	11.551477608864456	1001	21312	-0.0101061575	0.028362185
10.424408197402954	21	3.5	2.8392232760367424	30.0	2.0	3.5	2.8392232760367424	1001	22313	0.04789906	0.04052836
11.002854824066162	22	2.991044776119403	1.9842462641519751	25.0	2.0	2.991044776119403	1.9842462641519751	1002	23315	0.024991985	-0.041058507
11.558268308639526	23	4.638888888888889	3.51309279519547	23.0	2.0	4.638888888888889	3.51309279519547	1002	24317	0.06889926	-0.17495763
11.988588333129883	24	10.171717171717171	4.89080853872163	28.0	3.0	10.171717171717171	4.89080853872163	1007	25324	-0.051444333	0.30098507
12.466915130615234	25	6.525974025974026	2.2015285479360243	18.0	4.0	6.525974025974026	2.2015285479360243	1005	26329	0.025264064	0.23217198
12.982280969619751	26	5.268421052631579	1.4387687102734927	12.0	3.0	5.268421052631579	1.4387687102734927	1001	27330	0.021698806	0.014108897
13.50667428970337	27	5.748571428571428	1.9783646101293475	18.0	3.0	5.748571428571428	1.9783646101293475	1006	28336	0.042006265	0.08181857
13.936992645263672	28	7.968253968253968	3.2900439229385987	23.0	4.0	7.968253968253968	3.2900439229385987	1004	29340	-0.02129182	0.035737727
14.364283800125122	29	10.329896907216495	5.40278975185727	30.0	3.0	10.329896907216495	5.40278975185727	1002	30342	-0.040740363	-0.027984042
14.81760549545288	30	7.397058823529412	4.995997532973868	24.0	2.0	7.397058823529412	4.995997532973868	1006	31348	-0.0054415064	0.038699817
15.284951448440552	31	6.011834319526627	4.556013213170642	25.0	2.0	6.011834319526627	4.556013213170642	1016	32364	0.06302981	0.046308108
15.756312131881714	32	6.7	5.461074375370962	33.0	2.0	6.7	5.461074375370962	1005	33369	-0.010237936	-0.06087722
16.229631900787354	33	7.541353383458647	4.602240837325247	25.0	3.0	7.541353383458647	4.602240837325247	1003	34372	-0.04200784	-0.07084262
16.688970804214478	34	10.01980198019802	5.41720800182581	34.0	3.0	10.01980198019802	5.41720800182581	1012	35384	-0.05651571	-0.025998484
17.104261875152588	35	10.141414141414142	4.478929573169931	26.0	5.0	10.141414141414142	4.478929573169931	1004	36388	-0.0796161	-0.08274983
17.53655767440796	36	9.94059405940594	3.9970825553175797	30.0	4.0	9.94059405940594	3.9970825553175797	1004	37392	-0.0043628113	-0.038304828
18.005891799926758	37	9.941747572815533	4.629632799543676	36.0	5.0	9.941747572815533	4.629632799543676	1024	38416	0.0058638575	-0.04415151
