Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
0.5393717288970947	0	21.125	10.6860988360268	69.0	10.0	21.125	10.6860988360268	1014	1014	18.40554	18.327173
0.7525193691253662	1	20.775510204081634	10.573870965198667	68.0	10.0	20.775510204081634	10.573870965198667	1018	2032	18.067287	18.033659
0.9476540088653564	2	27.054054054054053	13.616258060298568	77.0	10.0	27.054054054054053	13.616258060298568	1001	3033	23.241814	23.090742
1.1407878398895264	3	30.666666666666668	18.46153522403494	101.0	11.0	30.666666666666668	18.46153522403494	1012	4045	28.580853	28.431053
1.3309192657470703	4	27.81578947368421	16.53680944082003	80.0	10.0	27.81578947368421	16.53680944082003	1057	5102	25.552937	25.480595
1.519049882888794	5	27.473684210526315	19.55119708558083	94.0	10.0	27.473684210526315	19.55119708558083	1044	6146	28.007244	27.973974
1.7081811428070068	6	33.483870967741936	22.56584768604544	121.0	10.0	33.483870967741936	22.56584768604544	1038	7184	32.398388	32.307022
1.90431547164917	7	31.59375	18.699698150972917	100.0	11.0	31.59375	18.699698150972917	1011	8195	28.463129	28.404709
2.094447135925293	8	38.25925925925926	24.928925030073138	111.0	11.0	38.25925925925926	24.928925030073138	1033	9228	36.263306	36.221035
2.2785747051239014	9	39.61538461538461	23.768234980385905	109.0	12.0	39.61538461538461	23.768234980385905	1030	10258	35.472836	35.408085
2.4627013206481934	10	50.25	25.800920526213787	104.0	11.0	50.25	25.800920526213787	1005	11263	41.532337	41.42035
2.6518325805664062	11	45.73913043478261	29.229552334557553	142.0	12.0	45.73913043478261	29.229552334557553	1052	12315	41.915806	41.87992
2.850970983505249	12	46.21739130434783	25.909468676677847	107.0	11.0	46.21739130434783	25.909468676677847	1063	13378	38.864742	38.729786
3.052109718322754	13	51.15	28.157192686771882	111.0	12.0	51.15	28.157192686771882	1023	14401	42.80819	42.744797
3.252249240875244	14	51.61904761904762	22.72711028595834	102.0	16.0	51.61904761904762	22.72711028595834	1084	15485	39.426746	39.374775
3.4403793811798096	15	40.6	20.071870864471006	90.0	17.0	40.6	20.071870864471006	1015	16500	32.756317	32.769527
3.629509210586548	16	50.65	21.347775059710557	113.0	16.0	50.65	21.347775059710557	1013	17513	37.963875	37.959904
3.8296470642089844	17	55.78947368421053	20.564606660264932	104.0	28.0	55.78947368421053	20.564606660264932	1060	18573	39.670807	39.6157
4.040792942047119	18	54.5	36.806928695559485	157.0	12.0	54.5	36.806928695559485	1090	19663	50.079697	50.049114
4.235928058624268	19	58.5	27.57464616474908	141.0	13.0	58.5	27.57464616474908	1053	20716	44.818333	44.812332
4.431063413619995	20	47.68181818181818	15.286317005848916	73.0	19.0	47.68181818181818	15.286317005848916	1049	21765	33.25347	33.278458
4.6151909828186035	21	62.875	31.36055444344057	149.0	26.0	62.875	31.36055444344057	1006	22771	49.20377	49.1528
4.813326835632324	22	62.35294117647059	28.50374831175839	113.0	15.0	62.35294117647059	28.50374831175839	1060	23831	45.96514	45.900623
5.05349326133728	23	79.06666666666666	41.500950457656856	188.0	31.0	79.06666666666666	41.500950457656856	1186	25017	62.0587	62.012962
5.250629663467407	24	58.44444444444444	21.17184247013582	103.0	28.0	58.44444444444444	21.17184247013582	1052	26069	40.820988	40.810555
5.433756589889526	25	62.6875	20.807807278759576	114.0	38.0	62.6875	20.807807278759576	1003	27072	42.98051	42.98236
5.613880634307861	26	71.71428571428571	33.61213337775634	148.0	13.0	71.71428571428571	33.61213337775634	1004	28076	52.75755	52.681015
5.831031560897827	27	61.23529411764706	20.458075959686884	96.0	21.0	61.23529411764706	20.458075959686884	1041	29117	41.632698	41.616657
6.022163391113281	28	59.64705882352941	25.658254437144503	116.0	20.0	59.64705882352941	25.658254437144503	1014	30131	42.55387	42.520733
6.228305339813232	29	74.78571428571429	25.515201551312142	131.0	34.0	74.78571428571429	25.515201551312142	1047	31178	50.395367	50.324272
6.444456577301025	30	77.0	23.543273227945903	130.0	42.0	77.0	23.543273227945903	1078	32256	50.51588	50.493946
6.6335859298706055	31	77.46153846153847	28.84071743643907	137.0	37.0	77.46153846153847	28.84071743643907	1007	33263	53.278103	53.080605
6.825719118118286	32	77.6923076923077	25.411640625704212	130.0	44.0	77.6923076923077	25.411640625704212	1010	34273	51.26234	51.25033
7.030860900878906	33	102.5	46.99840422822886	198.0	52.0	102.5	46.99840422822886	1025	35298	74.657036	74.448975
7.243007659912109	34	91.0	37.79129288846597	157.0	21.0	91.0	37.79129288846597	1001	36299	63.64025	63.43897
7.453152656555176	35	133.0	30.858548248418945	200.0	104.0	133.0	30.858548248418945	1064	37363	83.41295	83.12781
7.6632983684539795	36	109.7	28.848050194077242	176.0	69.0	109.7	28.848050194077242	1097	38460	69.08157	68.824936
7.854430675506592	37	95.27272727272727	46.29370840639718	200.0	42.0	95.27272727272727	46.29370840639718	1048	39508	70.462296	70.50164
8.077584505081177	38	115.9	47.12419760590094	200.0	55.0	115.9	47.12419760590094	1159	40667	80.90241	81.05702
8.269718408584595	39	117.0	56.45647290907689	200.0	33.0	117.0	56.45647290907689	1053	41720	86.94881	87.08909
8.472858428955078	40	157.14285714285714	26.242977680724806	200.0	117.0	157.14285714285714	26.242977680724806	1100	42820	96.79652	96.92753
8.670995712280273	41	150.14285714285714	57.28482364822435	200.0	27.0	150.14285714285714	57.28482364822435	1051	43871	102.64065	102.66111
