Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
1.4770629405975342	0	8.35	4.198511641046146	25.0	3.0	8.35	4.198511641046146	1002	1002	-0.064953595	-0.14944024
1.9664108753204346	1	13.54054054054054	7.725334225585656	39.0	3.0	13.54054054054054	7.725334225585656	1002	2004	-0.05242127	-0.10893735
2.3816912174224854	2	16.7	10.213226718329521	51.0	3.0	16.7	10.213226718329521	1002	3006	-0.018132886	-0.04617383
2.7799758911132812	3	22.822222222222223	11.900119306383983	59.0	6.0	22.822222222222223	11.900119306383983	1027	4033	-0.043250166	-0.06107226
3.198286533355713	4	27.37837837837838	14.607201762017572	74.0	5.0	27.37837837837838	14.607201762017572	1013	5046	-0.00512221	-0.0046443427
3.6365833282470703	5	29.11111111111111	15.791660558974682	69.0	9.0	29.11111111111111	15.791660558974682	1048	6094	-0.032669608	-0.03903615
4.027861833572388	6	30.147058823529413	14.834642193074284	74.0	10.0	30.147058823529413	14.834642193074284	1025	7119	-0.015817126	-0.0173994
4.428155899047852	7	29.852941176470587	12.941343581808734	65.0	9.0	29.852941176470587	12.941343581808734	1015	8134	-0.060450707	-0.0677814
4.817431926727295	8	32.29032258064516	13.548463901472008	54.0	8.0	32.29032258064516	13.548463901472008	1001	9135	0.0066354666	-0.0016752161
5.225726842880249	9	41.32	16.547434846525306	74.0	12.0	41.32	16.547434846525306	1033	10168	-0.0248489	-0.028325472
5.647012948989868	10	47.95652173913044	23.404715728598028	119.0	19.0	47.95652173913044	23.404715728598028	1103	11271	0.012074611	0.005637039
6.027295827865601	11	45.90909090909091	24.56514361838203	117.0	15.0	45.90909090909091	24.56514361838203	1010	12281	0.01486815	0.010836112
6.432570695877075	12	43.25	21.53533917386335	95.0	13.0	43.25	21.53533917386335	1038	13319	0.015172154	0.014239234
6.821861028671265	13	43.125	22.13841401275168	95.0	11.0	43.125	22.13841401275168	1035	14354	-0.022305185	-0.031378582
7.211137056350708	14	48.80952380952381	26.96844549013152	113.0	13.0	48.80952380952381	26.96844549013152	1025	15379	-0.055861134	-0.06012993
7.609415054321289	15	65.375	36.14186457558603	171.0	13.0	65.375	36.14186457558603	1046	16425	-0.040030908	-0.042012908
8.008699655532837	16	48.904761904761905	24.61688302172343	106.0	15.0	48.904761904761905	24.61688302172343	1027	17452	-0.009306946	-0.010608881
8.407984495162964	17	62.94117647058823	32.937499794816915	152.0	6.0	62.94117647058823	32.937499794816915	1070	18522	-0.03528851	-0.040316153
8.79625916481018	18	79.6923076923077	34.74607806398303	145.0	21.0	79.6923076923077	34.74607806398303	1036	19558	-0.034252245	-0.03534917
9.18752646446228	19	79.15384615384616	33.51657719316759	177.0	47.0	79.15384615384616	33.51657719316759	1029	20587	-0.024042996	-0.025207136
9.593825817108154	20	76.21428571428571	54.74770519838978	226.0	15.0	76.21428571428571	54.74770519838978	1067	21654	-0.028818963	-0.029289017
9.988144636154175	21	59.94117647058823	34.519339146143935	135.0	13.0	59.94117647058823	34.519339146143935	1019	22673	-0.05042856	-0.052339908
10.37742280960083	22	79.07692307692308	41.25616324765501	159.0	25.0	79.07692307692308	41.25616324765501	1028	23701	0.002096962	0.0008960726
10.776720523834229	23	82.53846153846153	43.457521938299145	174.0	30.0	82.53846153846153	43.457521938299145	1073	24774	-0.04097418	-0.046362486
11.152982711791992	24	91.72727272727273	46.964378975580885	194.0	18.0	91.72727272727273	46.964378975580885	1009	25783	-0.038608372	-0.0400902
11.550269842147827	25	106.5	44.27696918263489	179.0	46.0	106.5	44.27696918263489	1065	26848	-0.031566076	-0.03155764
11.916516542434692	26	91.18181818181819	34.028913326005	179.0	43.0	91.18181818181819	34.028913326005	1003	27851	-0.035839073	-0.03650047
12.318810939788818	27	82.6923076923077	30.600112155110242	133.0	39.0	82.6923076923077	30.600112155110242	1075	28926	-0.014055964	-0.018144155
12.693068027496338	28	100.2	46.56565257783896	200.0	38.0	100.2	46.56565257783896	1002	29928	0.007555807	0.0027339673
13.160409450531006	29	140.66666666666666	86.09813522306327	339.0	28.0	140.66666666666666	86.09813522306327	1266	31194	0.004145122	0.0042550582
13.554678440093994	30	133.125	50.9569364758126	216.0	80.0	133.125	50.9569364758126	1065	32259	-0.02358532	-0.025394544
13.970989227294922	31	114.4	29.90050166803226	185.0	77.0	114.4	29.90050166803226	1144	33403	-0.010741532	-0.0106188115
14.379263877868652	32	136.25	66.49389069681514	268.0	68.0	136.25	66.49389069681514	1090	34493	-0.021528317	-0.021805363
14.755531787872314	33	116.88888888888889	53.0794884938187	250.0	73.0	116.88888888888889	53.0794884938187	1052	35545	0.03404933	0.033363033
15.185837268829346	34	108.0	46.526629715973115	220.0	47.0	108.0	46.526629715973115	1188	36733	-0.0051163863	-0.0071610296
15.561105489730835	35	126.125	28.006416675469215	183.0	88.0	126.125	28.006416675469215	1009	37742	-0.0070359097	-0.009750967
15.937371969223022	36	115.0	35.59650419789998	152.0	54.0	115.0	35.59650419789998	1035	38777	0.01322138	0.012760509
16.348663568496704	37	161.42857142857142	52.18608775432434	239.0	71.0	161.42857142857142	52.18608775432434	1130	39907	-0.03713482	-0.037654925
16.84401535987854	38	166.875	134.48739485542873	498.0	62.0	166.875	134.48739485542873	1335	41242	-0.042621408	-0.04521471
17.225287199020386	39	207.0	48.26178612525649	283.0	133.0	207.0	48.26178612525649	1035	42277	-0.024464125	-0.03471786
17.59555983543396	40	125.875	47.30337593660732	206.0	49.0	125.875	47.30337593660732	1007	43284	-0.0338964	-0.039643683
18.033860683441162	41	198.16666666666666	41.04232232978809	265.0	142.0	198.16666666666666	41.04232232978809	1189	44473	0.014374857	0.014747193
18.47917866706848	42	202.0	54.905980245021276	277.0	99.0	202.0	54.905980245021276	1212	45685	-0.041264713	-0.041506056
18.891480445861816	43	159.14285714285714	28.23588684852043	200.0	118.0	159.14285714285714	28.23588684852043	1114	46799	0.009800038	0.007900734
