Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
1.5290884971618652	0	3.095679012345679	1.4719957379430422	10.0	1.0	3.095679012345679	1.4719957379430422	1003	1003	-0.18232942	-0.26529515
2.145526170730591	1	3.34	1.8342300837136	11.0	1.0	3.34	1.8342300837136	1002	2005	-0.13596019	-0.22053792
2.692913293838501	2	4.040322580645161	2.717622281275244	26.0	1.0	4.040322580645161	2.717622281275244	1002	3007	-0.120996036	-0.18445224
3.2403039932250977	3	4.497757847533633	3.0860229379654935	21.0	1.0	4.497757847533633	3.0860229379654935	1003	4010	-0.14263782	-0.20028259
3.7136528491973877	4	5.837209302325581	4.44700177312153	26.0	1.0	5.837209302325581	4.44700177312153	1004	5014	-0.15195486	-0.18141203
4.173967361450195	5	6.625	4.920168616066559	33.0	1.0	6.625	4.920168616066559	1007	6021	-0.13618846	-0.14929312
4.624287843704224	6	7.58955223880597	5.163321687081488	25.0	2.0	7.58955223880597	5.163321687081488	1017	7038	-0.13651238	-0.15310048
5.0986247062683105	7	6.68	4.7655989480162235	25.0	2.0	6.68	4.7655989480162235	1002	8040	-0.10492951	-0.111018084
5.592973470687866	8	6.51948051948052	4.372613678281062	24.0	2.0	6.51948051948052	4.372613678281062	1004	9044	-0.13473552	-0.14242612
6.093329906463623	9	6.829931972789115	4.725634463625775	38.0	1.0	6.829931972789115	4.725634463625775	1004	10048	-0.09277063	-0.10048336
6.518646240234375	10	8.193548387096774	5.636398729220233	39.0	2.0	8.193548387096774	5.636398729220233	1016	11064	-0.04729168	-0.05427829
6.9469380378723145	11	8.221311475409836	5.799254184781383	37.0	2.0	8.221311475409836	5.799254184781383	1003	12067	-0.10877962	-0.12419211
7.3802454471588135	12	8.572649572649572	5.9158142965893195	33.0	2.0	8.572649572649572	5.9158142965893195	1003	13070	-0.10213216	-0.12643021
7.810550689697266	13	9.766990291262136	7.860684872821749	53.0	2.0	9.766990291262136	7.860684872821749	1006	14076	-0.08463377	-0.09650415
8.248870611190796	14	9.721153846153847	6.738889332662306	40.0	2.0	9.721153846153847	6.738889332662306	1011	15087	-0.103198536	-0.12548679
8.646142721176147	15	12.948717948717949	8.608131867820125	38.0	2.0	12.948717948717949	8.608131867820125	1010	16097	-0.08338077	-0.100478336
9.039423704147339	16	15.6	11.749697213774686	56.0	3.0	15.6	11.749697213774686	1014	17111	-0.07470238	-0.08584879
9.442723751068115	17	15.875	11.924895177736364	46.0	2.0	15.875	11.924895177736364	1016	18127	-0.10492211	-0.12252918
9.83098554611206	18	21.51063829787234	15.072692428341536	64.0	2.0	21.51063829787234	15.072692428341536	1011	19138	-0.1006761	-0.10462379
10.224278926849365	19	19.725490196078432	10.384903128821275	42.0	2.0	19.725490196078432	10.384903128821275	1006	20144	-0.09411609	-0.1091855
10.616557359695435	20	17.203389830508474	11.554996954164205	51.0	2.0	17.203389830508474	11.554996954164205	1015	21159	-0.0906176	-0.10569762
11.006821870803833	21	22.148936170212767	15.673502131975233	78.0	3.0	22.148936170212767	15.673502131975233	1041	22200	-0.06350807	-0.08047418
11.393094301223755	22	25.9	12.113628688382354	54.0	7.0	25.9	12.113628688382354	1036	23236	-0.06457775	-0.091501445
11.784373998641968	23	27.27027027027027	15.276989672067842	72.0	2.0	27.27027027027027	15.276989672067842	1009	24245	-0.049430408	-0.0684582
12.16063928604126	24	30.727272727272727	13.029739240798166	61.0	7.0	30.727272727272727	13.029739240798166	1014	25259	-0.053893145	-0.058915887
12.554930210113525	25	33.29032258064516	12.695423479163528	63.0	3.0	33.29032258064516	12.695423479163528	1032	26291	-0.03465296	-0.04428885
12.93019700050354	26	36.142857142857146	19.177207985586666	85.0	6.0	36.142857142857146	19.177207985586666	1012	27303	-0.061960462	-0.071077526
13.295445680618286	27	33.6	12.026637102698325	60.0	9.0	33.6	12.026637102698325	1008	28311	-0.007517348	-0.020524027
13.660705327987671	28	36.285714285714285	17.508889870285778	88.0	6.0	36.285714285714285	17.508889870285778	1016	29327	-0.021731561	-0.03795281
14.032985210418701	29	42.333333333333336	9.642210442747151	72.0	28.0	42.333333333333336	9.642210442747151	1016	30343	-0.0061785523	-0.015946966
14.399230241775513	30	63.5625	31.817779522619112	154.0	18.0	63.5625	31.817779522619112	1017	31360	0.008389515	-0.0025959536
14.761487245559692	31	53.1578947368421	14.557556033659296	76.0	5.0	53.1578947368421	14.557556033659296	1010	32370	-0.019864941	-0.034090776
15.16377305984497	32	66.8125	23.423329049261977	102.0	6.0	66.8125	23.423329049261977	1069	33439	0.0040085437	-0.00062277116
15.530034065246582	33	77.61538461538461	22.386597850357017	138.0	55.0	77.61538461538461	22.386597850357017	1009	34448	0.0077202744	0.0048090057
15.888288021087646	34	67.4	19.341837210220405	111.0	35.0	67.4	19.341837210220405	1011	35459	-0.02704154	-0.029198414
16.250556230545044	35	68.0	14.827901627225165	95.0	34.0	68.0	14.827901627225165	1020	36479	-0.06743668	-0.07861229
16.62681221961975	36	61.64705882352941	11.940741806055968	79.0	37.0	61.64705882352941	11.940741806055968	1048	37527	-0.008170755	-0.009654476
17.02109384536743	37	63.64705882352941	16.911329917684625	88.0	29.0	63.64705882352941	16.911329917684625	1082	38609	-0.03193292	-0.039346248
17.392356634140015	38	79.61538461538461	20.284660599115327	125.0	44.0	79.61538461538461	20.284660599115327	1035	39644	-0.004335664	-0.011114747
17.76862382888794	39	81.38461538461539	38.19089392379059	190.0	52.0	81.38461538461539	38.19089392379059	1058	40702	-0.018605188	-0.029921632
18.154908895492554	40	82.07692307692308	24.577856007332286	138.0	55.0	82.07692307692308	24.577856007332286	1067	41769	0.010708973	0.015015621
18.537181615829468	41	70.73333333333333	13.527584986077729	104.0	47.0	70.73333333333333	13.527584986077729	1061	42830	-0.030552443	-0.036172617
18.934454202651978	42	81.07142857142857	29.465389589711343	144.0	50.0	81.07142857142857	29.465389589711343	1135	43965	0.028198121	0.020132493
19.31072974205017	43	87.75	14.474834483797503	110.0	54.0	87.75	14.474834483797503	1053	45018	-0.02300229	-0.028739277
19.70099639892578	44	90.91666666666667	35.99180076381595	202.0	55.0	90.91666666666667	35.99180076381595	1091	46109	-0.043949667	-0.04773844
20.080271005630493	45	97.54545454545455	21.45338979938363	151.0	78.0	97.54545454545455	21.45338979938363	1073	47182	-0.04068154	-0.043732848
20.445536375045776	46	103.1	29.656196654325047	165.0	61.0	103.1	29.656196654325047	1031	48213	-0.019098565	-0.020519486
20.81178593635559	47	92.81818181818181	24.1691696243495	145.0	64.0	92.81818181818181	24.1691696243495	1021	49234	-0.032213923	-0.045331523
21.196059942245483	48	97.0	17.91393566219023	132.0	73.0	97.0	17.91393566219023	1067	50301	-0.006143906	-0.026650237
21.568334817886353	49	117.55555555555556	30.408738185342244	170.0	86.0	117.55555555555556	30.408738185342244	1058	51359	0.026488654	0.01909104
21.950595140457153	50	108.2	35.60842596914387	179.0	66.0	108.2	35.60842596914387	1082	52441	-0.005091261	-0.03298114
22.30684995651245	51	100.1	14.404513181638592	127.0	77.0	100.1	14.404513181638592	1001	53442	-0.019210156	-0.10242261
22.695125579833984	52	134.75	27.325583250865844	170.0	83.0	134.75	27.325583250865844	1078	54520	0.051631298	0.01788791
23.08840298652649	53	124.66666666666667	11.85092588975412	143.0	104.0	124.66666666666667	11.85092588975412	1122	55642	0.07818464	0.06127562
23.461678981781006	54	175.0	47.59551799627076	266.0	118.0	175.0	47.59551799627076	1050	56692	0.006597493	0.00036825726
23.851948261260986	55	156.71428571428572	18.226466515280823	187.0	133.0	156.71428571428572	18.226466515280823	1097	57789	0.012584321	-0.0020326327
24.218207359313965	56	173.5	65.1376747103139	299.0	111.0	173.5	65.1376747103139	1041	58830	-0.0029063153	-0.016781041
24.612486839294434	57	158.28571428571428	101.47021278006986	368.0	20.0	158.28571428571428	101.47021278006986	1108	59938	-0.037667103	-0.044718474
25.02579092979431	58	193.66666666666666	46.528366497104635	281.0	144.0	193.66666666666666	46.528366497104635	1162	61100	-0.016394608	-0.014165806
25.40906262397766	59	155.42857142857142	14.993876301030774	174.0	128.0	155.42857142857142	14.993876301030774	1088	62188	-0.012556218	-0.023892285
25.770319938659668	60	178.16666666666666	18.105401281262882	201.0	146.0	178.16666666666666	18.105401281262882	1069	63257	-0.011413457	-0.017136248
26.126572608947754	61	171.83333333333334	24.09299114311509	209.0	130.0	171.83333333333334	24.09299114311509	1031	64288	-0.0045243334	-0.0053470363
26.496824741363525	62	169.33333333333334	10.873004286866726	184.0	158.0	169.33333333333334	10.873004286866726	1016	65304	0.015288416	-0.017493578
26.890104293823242	63	159.71428571428572	17.30990043475769	186.0	138.0	159.71428571428572	17.30990043475769	1118	66422	0.028533114	0.01469896
