Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
1.3320860862731934	0	17.9247311827957	7.889337515477054	48.0	8.0	17.9247311827957	7.889337515477054	5001	5001	7.8327	7.7898426
2.2837605476379395	1	20.271255060728745	9.993282341007372	66.0	8.0	20.271255060728745	9.993282341007372	5007	10008	9.142348	9.078288
3.2003772258758545	2	22.660633484162897	10.876007783192106	65.0	9.0	22.660633484162897	10.876007783192106	5008	15016	9.992669	9.925166
4.101999998092651	3	23.942857142857143	11.959318798428654	74.0	9.0	23.942857142857143	11.959318798428654	5028	20044	10.635331	10.5690155
5.019634485244751	4	27.037837837837838	14.158701867342856	81.0	9.0	27.037837837837838	14.158701867342856	5002	25046	12.029335	11.94744
5.975295543670654	5	26.93048128342246	13.502643087803275	107.0	10.0	26.93048128342246	13.502643087803275	5036	30082	11.680351	11.621126
6.887925863265991	6	31.9171974522293	14.306010399374099	90.0	9.0	31.9171974522293	14.306010399374099	5011	35093	13.071797	12.999353
7.843587398529053	7	34.30612244897959	19.224280369181507	117.0	9.0	34.30612244897959	19.224280369181507	5043	40136	15.137804	15.059011
8.785256147384644	8	36.25179856115108	19.194608627484442	109.0	10.0	36.25179856115108	19.194608627484442	5039	45175	15.483054	15.420518
9.723886966705322	9	38.25757575757576	20.2355901637329	123.0	11.0	38.25757575757576	20.2355901637329	5050	50225	16.219746	16.177914
10.623510837554932	10	43.94736842105263	22.52672568900715	114.0	11.0	43.94736842105263	22.52672568900715	5010	55235	18.132296	18.07215
11.539143085479736	11	39.21875	19.572356742035435	137.0	9.0	39.21875	19.572356742035435	5020	60255	15.894687	15.844673
12.459779739379883	12	42.38135593220339	19.74752483590029	124.0	15.0	42.38135593220339	19.74752483590029	5001	65256	16.640917	16.612982
13.35441541671753	13	41.825	19.495154312460997	105.0	12.0	41.825	19.495154312460997	5019	70275	16.37736	16.360565
14.235007524490356	14	48.61165048543689	25.596280452519917	166.0	18.0	48.61165048543689	25.596280452519917	5007	75282	19.782923	19.764593
15.114614725112915	15	48.71844660194175	21.273264809267214	144.0	14.0	48.71844660194175	21.273264809267214	5018	80300	18.354218	18.334484
16.052281141281128	16	51.78350515463917	22.95680695680554	145.0	16.0	51.78350515463917	22.95680695680554	5023	85323	19.398394	19.371254
16.939877033233643	17	48.99029126213592	16.93591297978517	113.0	20.0	48.99029126213592	16.93591297978517	5046	90369	17.19612	17.181683
17.82048535346985	18	51.608247422680414	20.807689251332526	140.0	16.0	51.608247422680414	20.807689251332526	5006	95375	18.606047	18.589174
18.718124628067017	19	54.54347826086956	23.14482430802894	150.0	15.0	54.54347826086956	23.14482430802894	5018	100393	19.689346	19.663685
19.624768495559692	20	59.129411764705885	23.791638786022446	137.0	19.0	59.129411764705885	23.791638786022446	5026	105419	20.957651	20.930353
20.52238941192627	21	54.77173913043478	22.669699783626893	131.0	21.0	54.77173913043478	22.669699783626893	5039	110458	19.52577	19.50505
21.39697551727295	22	57.689655172413794	21.605826345340322	117.0	25.0	57.689655172413794	21.605826345340322	5019	115477	19.96076	19.946041
22.2705979347229	23	58.174418604651166	24.433674751688123	139.0	18.0	58.174418604651166	24.433674751688123	5003	120480	20.634546	20.615034
23.1552095413208	24	61.292682926829265	21.63301891637064	149.0	23.0	61.292682926829265	21.63301891637064	5026	125506	20.63026	20.612446
24.045825481414795	25	62.26829268292683	22.084675616478236	133.0	26.0	62.26829268292683	22.084675616478236	5106	130612	20.82559	20.794722
24.932430028915405	26	59.62352941176471	26.375557522108913	150.0	18.0	59.62352941176471	26.375557522108913	5068	135680	21.114792	21.094658
25.84004855155945	27	65.8051948051948	25.694023238038376	171.0	25.0	65.8051948051948	25.694023238038376	5067	140747	22.553654	22.539114
26.72465991973877	28	67.78378378378379	28.406922581438582	148.0	29.0	67.78378378378379	28.406922581438582	5016	145763	23.591846	23.57394
27.602268934249878	29	66.92	27.61051007617691	165.0	28.0	66.92	27.61051007617691	5019	150782	23.037706	23.014082
28.48189353942871	30	64.25641025641026	24.97559624166281	147.0	29.0	64.25641025641026	24.97559624166281	5012	155794	21.458336	21.437477
29.364487886428833	31	70.84507042253522	31.456049324089438	168.0	26.0	70.84507042253522	31.456049324089438	5030	160824	24.986069	24.971682
30.245094776153564	32	73.70588235294117	31.7573793293545	200.0	26.0	73.70588235294117	31.7573793293545	5012	165836	25.504652	25.476017
31.12570333480835	33	66.98684210526316	27.53681431573521	200.0	31.0	66.98684210526316	27.53681431573521	5091	170927	22.876543	22.846432
32.017324924468994	34	73.37142857142857	25.332176844350926	154.0	27.0	73.37142857142857	25.332176844350926	5136	176063	23.82539	23.79312
32.90493392944336	35	74.94029850746269	31.191694549448847	200.0	20.0	74.94029850746269	31.191694549448847	5021	181084	25.453146	25.420689
33.78954529762268	36	71.74285714285715	24.049167324038308	152.0	30.0	71.74285714285715	24.049167324038308	5022	186106	23.009176	22.990507
34.673171043395996	37	76.66666666666667	26.69941171371732	191.0	39.0	76.66666666666667	26.69941171371732	5060	191166	24.73878	24.712713
35.549763679504395	38	83.5	34.23229469375373	200.0	38.0	83.5	34.23229469375373	5010	196176	27.768394	27.706533
36.45640325546265	39	91.01785714285714	30.3735617363361	183.0	34.0	91.01785714285714	30.3735617363361	5097	201273	28.913757	28.895079
37.35903215408325	40	85.11864406779661	31.596011733816685	200.0	32.0	85.11864406779661	31.596011733816685	5022	206295	27.9215	27.894434
