Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
1.22587251663208	0	3.1835443037974684	1.6258925789906662	10.0	1.0	3.1835443037974684	1.6258925789906662	503	503	-0.17166013	-0.2515935
1.5341081619262695	1	3.385135135135135	2.0152246492994026	16.0	1.0	3.385135135135135	2.0152246492994026	501	1004	-0.16267635	-0.23963977
1.8243138790130615	2	3.83206106870229	1.8826352804842603	10.0	1.0	3.83206106870229	1.8826352804842603	502	1506	-0.21575207	-0.3048952
2.0824804306030273	3	4.318965517241379	2.6606945487164735	13.0	1.0	4.318965517241379	2.6606945487164735	501	2007	-0.13985486	-0.20969132
2.3026368618011475	4	5.741573033707865	4.540771824428091	30.0	1.0	5.741573033707865	4.540771824428091	511	2518	-0.14527717	-0.19599238
2.5197904109954834	5	6.035714285714286	3.9504262234521956	21.0	1.0	6.035714285714286	3.9504262234521956	507	3025	-0.15933166	-0.19412488
2.745950937271118	6	6.532467532467533	4.716878826017844	21.0	1.0	6.532467532467533	4.716878826017844	503	3528	-0.1452704	-0.1551719
2.9881227016448975	7	5.848837209302325	3.013602656870874	16.0	2.0	5.848837209302325	3.013602656870874	503	4031	-0.18620862	-0.20504454
3.2272942066192627	8	6.72	4.742882386622436	27.0	2.0	6.72	4.742882386622436	504	4535	-0.11465102	-0.11442989
3.4664804935455322	9	7.27536231884058	4.4228787856760245	20.0	2.0	7.27536231884058	4.4228787856760245	502	5037	-0.10225819	-0.108421005
3.7126526832580566	10	7.875	4.151430476353903	22.0	3.0	7.875	4.151430476353903	504	5541	-0.053455368	-0.06284475
3.963844060897827	11	7.169014084507042	4.111084005955969	19.0	2.0	7.169014084507042	4.111084005955969	509	6050	-0.092868656	-0.11105086
4.221012115478516	12	7.875	5.337075510052299	26.0	2.0	7.875	5.337075510052299	504	6554	-0.103452556	-0.12279836
4.427158832550049	13	8.824561403508772	5.576022625169759	27.0	3.0	8.824561403508772	5.576022625169759	503	7057	-0.068146914	-0.094862245
4.657323598861694	14	11.522727272727273	8.403161300053137	37.0	2.0	11.522727272727273	8.403161300053137	507	7564	-0.071070276	-0.089957
4.875477313995361	15	12.093023255813954	7.429713924469715	33.0	2.0	12.093023255813954	7.429713924469715	520	8084	-0.038024716	-0.055171274
5.08862829208374	16	11.409090909090908	6.176635528042835	22.0	2.0	11.409090909090908	6.176635528042835	502	8586	-0.11832286	-0.13665439
5.316791534423828	17	13.3	9.244457799135654	45.0	3.0	13.3	9.244457799135654	532	9118	-0.08824574	-0.12099848
5.5369579792022705	18	18.071428571428573	13.731945475081536	59.0	2.0	18.071428571428573	13.731945475081536	506	9624	-0.10956336	-0.11160143
5.742093086242676	19	21.541666666666668	13.469035992065487	56.0	5.0	21.541666666666668	13.469035992065487	517	10141	-0.09250736	-0.099651136
5.954243183135986	20	21.91304347826087	13.8089858692534	59.0	2.0	21.91304347826087	13.8089858692534	504	10645	-0.04085614	-0.05268922
6.156400442123413	21	25.05	10.180741623280692	44.0	7.0	25.05	10.180741623280692	501	11146	-0.053164534	-0.06595294
6.365546226501465	22	24.523809523809526	12.38900836809271	44.0	2.0	24.523809523809526	12.38900836809271	515	11661	-0.09747667	-0.12304696
6.569691896438599	23	25.25	15.908724021743541	66.0	2.0	25.25	15.908724021743541	505	12166	-0.06585525	-0.08413812
6.774826765060425	24	33.733333333333334	13.571866325437911	58.0	3.0	33.733333333333334	13.571866325437911	506	12672	-0.036358155	-0.0393231
6.973969459533691	25	26.94736842105263	16.194455465116274	60.0	5.0	26.94736842105263	16.194455465116274	512	13184	-0.022496263	-0.030746365
7.185118198394775	26	30.27777777777778	18.1040374734341	68.0	4.0	30.27777777777778	18.1040374734341	545	13729	-0.06289166	-0.06954344
7.375254392623901	27	36.07142857142857	13.498488199552918	58.0	19.0	36.07142857142857	13.498488199552918	505	14234	-0.050640613	-0.07815934
7.605416536331177	28	39.69230769230769	15.060823429243964	66.0	12.0	39.69230769230769	15.060823429243964	516	14750	-0.05036711	-0.06444181
7.801567316055298	29	40.0	18.96149945385284	82.0	12.0	40.0	18.96149945385284	520	15270	-0.101167224	-0.12041083
7.997694969177246	30	50.4	19.504871186449808	76.0	5.0	50.4	19.504871186449808	504	15774	-0.025204664	-0.04330061
8.219864130020142	31	55.6	21.597222043586992	89.0	9.0	55.6	21.597222043586992	556	16330	0.039332397	0.007431552
8.416003465652466	32	63.625	12.154603037532736	82.0	45.0	63.625	12.154603037532736	509	16839	-0.007064811	-0.037812725
8.628143787384033	33	91.66666666666667	10.060925515191046	108.0	81.0	91.66666666666667	10.060925515191046	550	17389	-0.053329334	-0.05539726
8.827284336090088	34	107.4	19.252012881774206	135.0	80.0	107.4	19.252012881774206	537	17926	0.02083443	0.019426335
9.037434577941895	35	144.5	41.93745342769396	204.0	90.0	144.5	41.93745342769396	578	18504	-0.017273635	-0.03365087
9.232572555541992	36	132.75	36.09968836430586	179.0	97.0	132.75	36.09968836430586	531	19035	-0.05404068	-0.06505928
9.422707319259644	37	167.66666666666666	37.025516726831626	220.0	140.0	167.66666666666666	37.025516726831626	503	19538	-0.04862465	-0.07059927
9.645867347717285	38	146.75	49.816538418481066	216.0	88.0	146.75	49.816538418481066	587	20125	0.030827018	-0.009617526
9.852012395858765	39	288.0	123.0	411.0	165.0	288.0	123.0	576	20701	0.012667043	-0.03885571
10.067177295684814	40	289.5	24.5	314.0	265.0	289.5	24.5	579	21280	0.009523546	-0.007197421
10.319355726242065	41	680.0	0.0	680.0	680.0	680.0	0.0	680	21960	0.0034737699	-0.06781808
10.60854983329773	42	405.0	376.0	781.0	29.0	405.0	376.0	810	22770	-0.05132317	-0.046271797
10.934782266616821	43	230.0	213.50761110555285	539.0	19.0	230.0	213.50761110555285	920	23690	-0.06353289	-0.06614623
11.146933794021606	44	102.0	48.83987441971297	178.0	25.0	102.0	48.83987441971297	612	24302	-0.035575707	-0.046450015
11.496181011199951	45	997.0	0.0	997.0	997.0	997.0	0.0	997	25299	-0.005010051	-0.019262874
11.856447458267212	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	26299	-0.008204883	-0.009902416
12.211688995361328	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	27299	-0.04293524	-0.044053797
12.640995502471924	48	625.0	182.0	807.0	443.0	625.0	182.0	1250	28549	-0.04738155	-0.051920753
13.007254600524902	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	29549	0.033639822	0.01258277
13.363507747650146	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	30549	0.0032488885	0.0075637
13.65071415901184	51	825.0	0.0	825.0	825.0	825.0	0.0	825	31374	0.023660475	0.013174442
13.999974727630615	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	32374	-0.034594208	-0.035923023
14.36622142791748	53	502.0	498.0	1000.0	4.0	502.0	498.0	1004	33378	-0.014979766	-0.024812188
