Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
0.5774166584014893	0	17.362068965517242	7.354797345627122	40.0	10.0	17.362068965517242	7.354797345627122	1007	1007	7.4794226	7.452707
0.7985522747039795	1	20.666666666666668	12.486332397146336	65.0	9.0	20.666666666666668	12.486332397146336	1054	2061	10.178404	10.107354
1.0377185344696045	2	21.0	10.781692722350405	65.0	9.0	21.0	10.781692722350405	1029	3090	9.56084	9.508842
1.2518665790557861	3	22.333333333333332	11.163432367431723	72.0	10.0	22.333333333333332	11.163432367431723	1005	4095	9.907246	9.851031
1.4870274066925049	4	31.393939393939394	17.668563752813526	89.0	8.0	31.393939393939394	17.668563752813526	1036	5131	14.405486	14.277097
1.676159143447876	5	24.38095238095238	11.040946260672849	48.0	11.0	24.38095238095238	11.040946260672849	1024	6155	10.260029	10.220545
1.8562836647033691	6	28.714285714285715	13.668674151549025	69.0	12.0	28.714285714285715	13.668674151549025	1005	7160	12.111064	12.058451
2.0414109230041504	7	30.696969696969695	20.299999773824226	98.0	10.0	30.696969696969695	20.299999773824226	1013	8173	14.940987	14.881578
2.228541135787964	8	38.55555555555556	26.41735306971303	118.0	12.0	38.55555555555556	26.41735306971303	1041	9214	18.811602	18.710464
2.4096670150756836	9	36.107142857142854	18.90264396796363	90.0	13.0	36.107142857142854	18.90264396796363	1011	10225	15.249288	15.2050905
2.593794107437134	10	43.82608695652174	23.06069906160327	116.0	20.0	43.82608695652174	23.06069906160327	1008	11233	18.371769	18.329077
2.784926176071167	11	40.69230769230769	17.883746877174925	102.0	12.0	40.69230769230769	17.883746877174925	1058	12291	15.821753	15.788317
2.964050054550171	12	41.791666666666664	21.72168495357168	89.0	16.0	41.791666666666664	21.72168495357168	1003	13294	17.104546	17.033587
3.1591837406158447	13	39.96296296296296	17.76071712241181	107.0	15.0	39.96296296296296	17.76071712241181	1079	14373	15.656246	15.673429
3.3513174057006836	14	43.041666666666664	19.423952495708885	106.0	19.0	43.041666666666664	19.423952495708885	1033	15406	16.489023	16.461704
3.5444509983062744	15	47.714285714285715	15.92883834924765	86.0	21.0	47.714285714285715	15.92883834924765	1002	16408	16.881018	16.863905
3.7305798530578613	16	49.523809523809526	22.6350319461187	104.0	18.0	49.523809523809526	22.6350319461187	1040	17448	19.13842	19.137152
3.9167087078094482	17	67.4	28.025702488965372	120.0	30.0	67.4	28.025702488965372	1011	18459	24.274446	24.200499
4.11884880065918	18	55.473684210526315	18.866200412524517	98.0	21.0	55.473684210526315	18.866200412524517	1054	19513	19.202597	19.169756
4.308979749679565	19	44.52173913043478	14.47297200697064	82.0	22.0	44.52173913043478	14.47297200697064	1024	20537	15.180988	15.161568
4.505115747451782	20	49.095238095238095	24.958832317590428	139.0	16.0	49.095238095238095	24.958832317590428	1031	21568	19.103502	19.067291
4.688241004943848	21	52.89473684210526	21.586776500153746	102.0	23.0	52.89473684210526	21.586776500153746	1005	22573	18.700512	18.668068
4.874370098114014	22	51.15	20.172444076016173	115.0	18.0	51.15	20.172444076016173	1023	23596	18.346245	18.345896
5.05749773979187	23	55.666666666666664	28.001984056689825	138.0	24.0	55.666666666666664	28.001984056689825	1002	24598	20.787039	20.752779
5.246628522872925	24	53.63157894736842	13.330655317392907	76.0	32.0	53.63157894736842	13.330655317392907	1019	25617	17.183659	17.155865
5.43877100944519	25	53.578947368421055	20.381404810509544	110.0	24.0	53.578947368421055	20.381404810509544	1018	26635	18.242296	18.217503
5.628891706466675	26	57.77777777777778	21.339987388196718	96.0	28.0	57.77777777777778	21.339987388196718	1040	27675	20.087267	20.077847
5.829031467437744	27	59.888888888888886	33.02337369010839	171.0	31.0	59.888888888888886	33.02337369010839	1078	28753	23.239088	23.208654
6.012157440185547	28	62.5625	23.12187478882281	129.0	32.0	62.5625	23.12187478882281	1001	29754	20.88802	20.86128
6.205291271209717	29	56.421052631578945	17.33058078862085	90.0	26.0	56.421052631578945	17.33058078862085	1072	30826	18.871138	18.871342
6.390418291091919	30	56.333333333333336	21.891144835805694	99.0	22.0	56.333333333333336	21.891144835805694	1014	31840	19.645632	19.62675
6.573545455932617	31	67.53333333333333	21.33499993490092	112.0	40.0	67.53333333333333	21.33499993490092	1013	32853	22.004642	21.98622
6.7656776905059814	32	57.611111111111114	13.212531462756143	80.0	30.0	57.611111111111114	13.212531462756143	1037	33890	17.981503	17.965513
6.952807903289795	33	78.0	30.483286719623415	157.0	43.0	78.0	30.483286719623415	1014	34904	26.186146	26.177118
7.134934663772583	34	72.71428571428571	25.524298147419593	117.0	40.0	72.71428571428571	25.524298147419593	1018	35922	23.94104	23.92392
7.318060398101807	35	72.28571428571429	34.90891939119893	187.0	38.0	72.28571428571429	34.90891939119893	1012	36934	25.394228	25.37365
7.517197608947754	36	81.61538461538461	37.95450406339444	151.0	38.0	81.61538461538461	37.95450406339444	1061	37995	29.121464	29.109608
7.71233344078064	37	67.625	20.281996326791898	110.0	42.0	67.625	20.281996326791898	1082	39077	20.984543	20.962273
7.894461154937744	38	72.64285714285714	30.927581640381273	135.0	36.0	72.64285714285714	30.927581640381273	1017	40094	25.010792	24.965797
8.075584650039673	39	63.125	18.25470829676552	102.0	39.0	63.125	18.25470829676552	1010	41104	19.697704	19.680105
8.25470781326294	40	72.0	21.732135520599773	113.0	33.0	72.0	21.732135520599773	1008	42112	23.100822	23.08696
