Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	PolicyLossBeforeUpdate	PolicyLossAfterUpdate
3.480509042739868	0	3.641193595342067	2.0310738231744803	14.0	1.0	3.641193595342067	2.0310738231744803	5003	5003	-0.17220114	-0.2874244
6.032339572906494	1	4.390350877192983	2.8957461026340487	22.0	1.0	4.390350877192983	2.8957461026340487	5005	10008	-0.17277625	-0.26497486
8.401034355163574	2	5.465573770491804	3.9557201542256477	26.0	1.0	5.465573770491804	3.9557201542256477	5001	15009	-0.17452492	-0.23459178
10.683638095855713	3	6.291091593475533	4.428218335741909	30.0	1.0	6.291091593475533	4.428218335741909	5014	20023	-0.15023038	-0.1784704
12.764134168624878	4	6.5365535248041775	4.574660098276058	34.0	2.0	6.5365535248041775	4.574660098276058	5007	25030	-0.10902489	-0.11883093
14.87363314628601	5	6.758108108108108	4.286008246727406	38.0	1.0	6.758108108108108	4.286008246727406	5001	30031	-0.108497344	-0.115636215
17.013495922088623	6	6.817438692098093	4.164455926915576	27.0	1.0	6.817438692098093	4.164455926915576	5004	35035	-0.09518905	-0.10798661
19.0447199344635	7	7.107954545454546	4.537375632928964	32.0	2.0	7.107954545454546	4.537375632928964	5004	40039	-0.08576394	-0.10871232
21.11420226097107	8	7.892744479495268	5.156342244119833	36.0	2.0	7.892744479495268	5.156342244119833	5004	45043	-0.08886337	-0.11890929
23.106618642807007	9	9.463137996219281	6.497277485812724	51.0	2.0	9.463137996219281	6.497277485812724	5006	50049	-0.08486994	-0.11588582
25.030986309051514	10	10.949671772428884	7.974774569399944	51.0	2.0	10.949671772428884	7.974774569399944	5004	55053	-0.10333612	-0.13533796
26.89531111717224	11	13.504043126684635	10.007375169199756	75.0	2.0	13.504043126684635	10.007375169199756	5010	60063	-0.09336871	-0.11889277
28.77565336227417	12	15.757861635220126	11.496288072789119	64.0	2.0	15.757861635220126	11.496288072789119	5011	65074	-0.09833095	-0.11014365
30.63298487663269	13	14.479768786127167	10.797178819801559	64.0	2.0	14.479768786127167	10.797178819801559	5010	70084	-0.10835361	-0.11406985
32.481285095214844	14	15.16969696969697	10.815882957511922	52.0	2.0	15.16969696969697	10.815882957511922	5006	75090	-0.11007721	-0.1337372
34.309584856033325	15	17.910714285714285	11.744112180934213	61.0	2.0	17.910714285714285	11.744112180934213	5015	80105	-0.09859293	-0.12535556
36.10986399650574	16	24.64039408866995	13.970544094907268	71.0	2.0	24.64039408866995	13.970544094907268	5002	85107	-0.066403605	-0.082219504
37.906155586242676	17	25.676923076923078	12.952110243636502	60.0	2.0	25.676923076923078	12.952110243636502	5007	90114	-0.06291803	-0.087651476
39.66840386390686	18	32.33548387096774	15.789860944189364	89.0	2.0	32.33548387096774	15.789860944189364	5012	95126	-0.025260823	-0.036702886
41.47568869590759	19	34.214765100671144	15.051840511949734	106.0	2.0	34.214765100671144	15.051840511949734	5098	100224	-0.028854026	-0.03223286
43.242931604385376	20	36.66423357664234	15.278570160994127	86.0	5.0	36.66423357664234	15.278570160994127	5023	105247	-0.039709326	-0.047328793
45.008185625076294	21	36.48550724637681	13.720415079730365	81.0	5.0	36.48550724637681	13.720415079730365	5035	110282	-0.024988696	-0.037051093
46.780444860458374	22	40.128	17.60771467283588	105.0	5.0	40.128	17.60771467283588	5016	115298	-0.008717357	-0.01952035
48.53571581840515	23	42.11764705882353	18.332217344963905	129.0	4.0	42.11764705882353	18.332217344963905	5012	120310	-0.029562969	-0.052270688
50.31596851348877	24	49.99009900990099	17.60540817532783	132.0	17.0	49.99009900990099	17.60540817532783	5049	125359	-0.033864282	-0.0567204
52.074233055114746	25	60.0	16.046806535881213	120.0	35.0	60.0	16.046806535881213	5040	130399	-0.001763745	-0.026341127
53.800455808639526	26	73.63235294117646	18.989861390756342	147.0	41.0	73.63235294117646	18.989861390756342	5007	135406	-0.013147438	-0.06329954
55.56669640541077	27	90.48214285714286	30.65067644990457	210.0	22.0	90.48214285714286	30.65067644990457	5067	140473	-0.018843716	-0.030120093
57.30494570732117	28	86.74137931034483	20.701124694439777	138.0	54.0	86.74137931034483	20.701124694439777	5031	145504	-0.005913271	-0.030457083
59.06018018722534	29	98.82352941176471	28.603239829077456	184.0	21.0	98.82352941176471	28.603239829077456	5040	150544	-0.004741723	-0.044593263
60.800415992736816	30	125.05	31.75291325217263	214.0	67.0	125.05	31.75291325217263	5002	155546	5.258374e-05	-0.021508489
62.5666708946228	31	124.04878048780488	27.390537105048413	203.0	57.0	124.04878048780488	27.390537105048413	5086	160632	-0.012590763	-0.03670866
64.33592748641968	32	149.44117647058823	46.94752463340482	308.0	97.0	149.44117647058823	46.94752463340482	5081	165713	0.026542714	0.0042591067
66.14440751075745	33	171.93333333333334	60.97263502770913	396.0	18.0	171.93333333333334	60.97263502770913	5158	170871	0.0021717888	-0.01736975
67.89220356941223	34	173.89655172413794	46.264863279991324	272.0	76.0	173.89655172413794	46.264863279991324	5043	175914	0.019870378	-0.007663339
69.72421765327454	35	195.5185185185185	53.11299650561257	376.0	139.0	195.5185185185185	53.11299650561257	5279	181193	0.006380332	-0.05318956
71.52449631690979	36	347.4	101.60564288791576	532.0	240.0	347.4	101.60564288791576	5211	186404	-0.028367158	-0.067376055
73.3638072013855	37	485.1818181818182	147.9636430661988	861.0	340.0	485.1818181818182	147.9636430661988	5337	191741	-0.0014471789	-0.04623673
